date,district,latitude,longitude,rainfall_mm,temperature_c,humidity_pct,sunshine_hours
2016-08-17,Ngororero,-1.8833,29.5333,0.06,20.95,56.37,21.53
2016-08-18,Ngororero,-1.8833,29.5333,0.01,21.28,53.56,25.04
2016-08-19,Ngororero,-1.8833,29.5333,0.0,21.66,48.33,24.03
2016-08-20,Ngororero,-1.8833,29.5333,0.0,22.2,44.66,24.86
2016-08-21,Ngororero,-1.8833,29.5333,0.0,22.73,42.97,23.31
2016-08-22,Ngororero,-1.8833,29.5333,0.0,22.91,44.65,20.24
2016-08-23,Ngororero,-1.8833,29.5333,0.03,22.92,44.07,18.63
2016-08-24,Ngororero,-1.8833,29.5333,0.0,21.56,50.95,21.13
2016-08-25,Ngororero,-1.8833,29.5333,0.0,21.05,50.82,22.23
2016-08-26,Ngororero,-1.8833,29.5333,0.17,20.08,57.35,14.71
2016-08-27,Ngororero,-1.8833,29.5333,0.01,21.13,52.3,24.04
2016-08-28,Ngororero,-1.8833,29.5333,0.0,20.65,51.72,25.01
2016-08-29,Ngororero,-1.8833,29.5333,0.0,20.32,48.7,26.82
2016-08-30,Ngororero,-1.8833,29.5333,0.0,20.62,50.37,25.44
2016-08-31,Ngororero,-1.8833,29.5333,0.0,21.61,47.9,22.79
2016-09-01,Ngororero,-1.8833,29.5333,0.0,21.65,47.18,22.97
2016-09-02,Ngororero,-1.8833,29.5333,0.0,21.4,47.82,21.42
2016-09-03,Ngororero,-1.8833,29.5333,0.01,20.84,48.97,20.15
2016-09-04,Ngororero,-1.8833,29.5333,0.67,21.17,51.53,15.15
2016-09-05,Ngororero,-1.8833,29.5333,0.35,22.34,49.12,21.86
2016-09-06,Ngororero,-1.8833,29.5333,1.06,22.55,50.97,19.02
2016-09-07,Ngororero,-1.8833,29.5333,1.88,22.49,55.13,18.16
2016-09-08,Ngororero,-1.8833,29.5333,0.75,22.19,58.56,18.41
2016-09-09,Ngororero,-1.8833,29.5333,0.57,22.47,55.7,17.86
2016-09-10,Ngororero,-1.8833,29.5333,0.18,21.92,50.93,19.89
2016-09-11,Ngororero,-1.8833,29.5333,0.25,21.09,57.23,21.07
2016-09-12,Ngororero,-1.8833,29.5333,0.09,22.02,52.83,20.85
2016-09-13,Ngororero,-1.8833,29.5333,0.32,22.55,50.68,22.82
2016-09-14,Ngororero,-1.8833,29.5333,1.77,22.44,52.3,14.06
2016-09-15,Ngororero,-1.8833,29.5333,19.64,19.83,70.28,17.19
2016-09-16,Ngororero,-1.8833,29.5333,24.16,18.45,77.58,12.88
2016-09-17,Ngororero,-1.8833,29.5333,1.22,20.45,68.26,21.09
2016-09-18,Ngororero,-1.8833,29.5333,3.54,20.83,68.63,18.31
2016-09-19,Ngororero,-1.8833,29.5333,2.05,21.24,62.36,19.11
2016-09-20,Ngororero,-1.8833,29.5333,0.02,21.08,54.58,21.11
2016-09-21,Ngororero,-1.8833,29.5333,0.06,20.93,51.03,18.94
2016-09-22,Ngororero,-1.8833,29.5333,1.63,21.27,58.99,20.58
2016-09-23,Ngororero,-1.8833,29.5333,0.56,21.47,61.72,19.63
2016-09-24,Ngororero,-1.8833,29.5333,1.05,21.87,59.11,16.16
2016-09-25,Ngororero,-1.8833,29.5333,6.15,20.73,68.49,16.6
2016-09-26,Ngororero,-1.8833,29.5333,13.59,19.63,76.99,11.87
2016-09-27,Ngororero,-1.8833,29.5333,3.22,19.74,72.9,16.15
2016-09-28,Ngororero,-1.8833,29.5333,5.27,19.93,72.49,12.27
2016-09-29,Ngororero,-1.8833,29.5333,0.74,20.76,68.27,15.3
2016-09-30,Ngororero,-1.8833,29.5333,3.32,20.93,69.48,20.54
2016-10-01,Ngororero,-1.8833,29.5333,21.35,20.0,76.91,17.42
2016-10-02,Ngororero,-1.8833,29.5333,11.95,17.99,78.03,11.82
2016-10-03,Ngororero,-1.8833,29.5333,6.21,19.77,72.14,12.78
2016-10-04,Ngororero,-1.8833,29.5333,50.37,18.49,81.38,14.06
2016-10-05,Ngororero,-1.8833,29.5333,32.78,18.24,84.05,16.83
2016-10-06,Ngororero,-1.8833,29.5333,18.38,19.62,77.86,16.61
2016-10-07,Ngororero,-1.8833,29.5333,3.38,20.88,70.98,19.44
2016-10-08,Ngororero,-1.8833,29.5333,1.67,21.46,70.09,22.81
2016-10-09,Ngororero,-1.8833,29.5333,1.0,20.28,73.76,22.72
2016-10-10,Ngororero,-1.8833,29.5333,0.48,20.8,70.53,15.73
2016-10-11,Ngororero,-1.8833,29.5333,1.05,21.1,66.32,23.19
2016-10-12,Ngororero,-1.8833,29.5333,0.1,21.39,61.89,25.27
2016-10-13,Ngororero,-1.8833,29.5333,0.04,21.91,57.76,23.76
2016-10-14,Ngororero,-1.8833,29.5333,0.01,21.88,57.6,25.71
2016-10-15,Ngororero,-1.8833,29.5333,0.03,21.21,60.8,21.65
2016-10-16,Ngororero,-1.8833,29.5333,0.02,21.51,62.56,20.52
2016-10-17,Ngororero,-1.8833,29.5333,0.02,21.39,62.89,17.57
2016-10-18,Ngororero,-1.8833,29.5333,1.13,20.85,66.9,15.02
2016-10-19,Ngororero,-1.8833,29.5333,1.5,20.45,71.41,18.45
2016-10-20,Ngororero,-1.8833,29.5333,0.79,20.77,66.44,18.67
2016-10-21,Ngororero,-1.8833,29.5333,0.05,21.48,57.9,23.64
2016-10-22,Ngororero,-1.8833,29.5333,0.06,22.39,54.69,23.77
2016-10-23,Ngororero,-1.8833,29.5333,0.06,22.49,54.98,21.18
2016-10-24,Ngororero,-1.8833,29.5333,0.15,22.01,58.38,21.69
2016-10-25,Ngororero,-1.8833,29.5333,0.96,20.97,66.33,18.23
2016-10-26,Ngororero,-1.8833,29.5333,1.41,19.76,73.32,12.68
2016-10-27,Ngororero,-1.8833,29.5333,2.04,20.07,72.25,12.86
2016-10-28,Ngororero,-1.8833,29.5333,4.14,20.08,70.1,20.34
2016-10-29,Ngororero,-1.8833,29.5333,2.19,19.04,71.33,17.5
2016-10-30,Ngororero,-1.8833,29.5333,1.53,21.16,54.21,13.18
2016-10-31,Ngororero,-1.8833,29.5333,4.15,20.89,66.67,17.62
2016-11-01,Ngororero,-1.8833,29.5333,3.56,20.38,67.19,16.63
2016-11-02,Ngororero,-1.8833,29.5333,10.22,19.29,72.47,15.25
2016-11-03,Ngororero,-1.8833,29.5333,19.37,19.07,75.89,9.15
2016-11-04,Ngororero,-1.8833,29.5333,2.29,19.61,72.76,18.87
2016-11-05,Ngororero,-1.8833,29.5333,0.56,20.68,65.6,18.03
2016-11-06,Ngororero,-1.8833,29.5333,1.58,18.96,79.14,17.16
2016-11-07,Ngororero,-1.8833,29.5333,1.14,19.74,71.2,17.89
2016-11-08,Ngororero,-1.8833,29.5333,1.23,19.73,68.21,13.15
2016-11-09,Ngororero,-1.8833,29.5333,0.53,20.13,65.4,16.28
2016-11-10,Ngororero,-1.8833,29.5333,1.42,20.48,65.56,19.29
2016-11-11,Ngororero,-1.8833,29.5333,5.92,20.43,70.67,14.78
2016-11-12,Ngororero,-1.8833,29.5333,2.41,19.82,70.86,15.46
2016-11-13,Ngororero,-1.8833,29.5333,1.46,20.09,67.77,16.5
2016-11-14,Ngororero,-1.8833,29.5333,1.45,20.06,69.47,17.21
2016-11-15,Ngororero,-1.8833,29.5333,1.32,19.88,71.89,14.5
2016-11-16,Ngororero,-1.8833,29.5333,3.8,19.1,73.75,12.38
2016-11-17,Ngororero,-1.8833,29.5333,4.18,19.4,73.37,13.94
2016-11-18,Ngororero,-1.8833,29.5333,0.82,18.85,73.27,15.09
2016-11-19,Ngororero,-1.8833,29.5333,1.87,18.41,75.35,16.62
2016-11-20,Ngororero,-1.8833,29.5333,0.49,19.55,73.13,21.33
2016-11-21,Ngororero,-1.8833,29.5333,1.49,20.34,72.25,14.47
2016-11-22,Ngororero,-1.8833,29.5333,2.98,20.54,72.65,14.89
2016-11-23,Ngororero,-1.8833,29.5333,1.98,20.97,68.2,14.38
2016-11-24,Ngororero,-1.8833,29.5333,3.28,20.8,70.04,20.82
2016-11-25,Ngororero,-1.8833,29.5333,7.97,18.95,79.59,16.96
2016-11-26,Ngororero,-1.8833,29.5333,1.78,20.15,72.63,18.12
2016-11-27,Ngororero,-1.8833,29.5333,1.79,19.87,77.83,16.76
2016-11-28,Ngororero,-1.8833,29.5333,1.39,20.74,73.56,19.08
2016-11-29,Ngororero,-1.8833,29.5333,0.78,20.8,72.62,21.53
2016-11-30,Ngororero,-1.8833,29.5333,2.01,21.03,71.49,13.01
2016-12-01,Ngororero,-1.8833,29.5333,1.39,20.0,76.32,17.36
2016-12-02,Ngororero,-1.8833,29.5333,5.83,20.46,73.37,19.52
2016-12-03,Ngororero,-1.8833,29.5333,0.98,20.27,74.37,16.84
2016-12-04,Ngororero,-1.8833,29.5333,1.11,19.96,72.78,15.49
2016-12-05,Ngororero,-1.8833,29.5333,6.86,19.29,76.36,18.35
2016-12-06,Ngororero,-1.8833,29.5333,1.02,20.68,66.16,22.22
2016-12-07,Ngororero,-1.8833,29.5333,1.56,21.18,63.2,22.28
2016-12-08,Ngororero,-1.8833,29.5333,1.36,20.55,67.58,20.44
2016-12-09,Ngororero,-1.8833,29.5333,1.43,20.6,67.09,21.07
2016-12-10,Ngororero,-1.8833,29.5333,0.56,21.53,61.39,14.19
2016-12-11,Ngororero,-1.8833,29.5333,0.84,21.23,64.82,19.22
2016-12-12,Ngororero,-1.8833,29.5333,9.24,20.15,71.21,14.96
2016-12-13,Ngororero,-1.8833,29.5333,3.78,20.06,72.51,14.24
2016-12-14,Ngororero,-1.8833,29.5333,1.05,20.75,67.73,17.25
2016-12-15,Ngororero,-1.8833,29.5333,2.36,20.91,66.23,17.76
2016-12-16,Ngororero,-1.8833,29.5333,1.44,20.98,65.99,20.67
2016-12-17,Ngororero,-1.8833,29.5333,0.7,20.29,71.37,18.19
2016-12-18,Ngororero,-1.8833,29.5333,0.16,21.19,64.44,20.48
2016-12-19,Ngororero,-1.8833,29.5333,0.35,21.85,60.75,18.59
2016-12-20,Ngororero,-1.8833,29.5333,0.1,21.94,58.96,20.81
2016-12-21,Ngororero,-1.8833,29.5333,0.01,22.52,51.77,22.5
2016-12-22,Ngororero,-1.8833,29.5333,0.19,22.3,57.66,20.7
2016-12-23,Ngororero,-1.8833,29.5333,0.1,22.33,57.1,23.63
2016-12-24,Ngororero,-1.8833,29.5333,0.07,22.79,49.92,22.7
2016-12-25,Ngororero,-1.8833,29.5333,0.14,22.48,53.06,20.24
2016-12-26,Ngororero,-1.8833,29.5333,0.74,20.58,65.91,17.53
2016-12-27,Ngororero,-1.8833,29.5333,1.44,21.03,66.37,16.51
2016-12-28,Ngororero,-1.8833,29.5333,0.55,21.07,66.45,16.56
2016-12-29,Ngororero,-1.8833,29.5333,0.96,20.4,68.58,16.62
2016-12-30,Ngororero,-1.8833,29.5333,0.71,19.85,72.59,14.45
2016-12-31,Ngororero,-1.8833,29.5333,0.92,20.25,70.76,15.05
2017-01-01,Ngororero,-1.8833,29.5333,11.95,20.37,70.35,11.69
2017-01-02,Ngororero,-1.8833,29.5333,2.51,20.52,69.69,16.57
2017-01-03,Ngororero,-1.8833,29.5333,1.16,21.16,64.17,18.34
2017-01-04,Ngororero,-1.8833,29.5333,0.42,22.09,57.16,22.44
2017-01-05,Ngororero,-1.8833,29.5333,0.08,23.0,50.95,22.22
2017-01-06,Ngororero,-1.8833,29.5333,0.05,23.16,47.9,25.6
2017-01-07,Ngororero,-1.8833,29.5333,0.2,23.24,49.42,24.62
2017-01-08,Ngororero,-1.8833,29.5333,3.76,19.59,71.04,18.54
2017-01-09,Ngororero,-1.8833,29.5333,1.42,21.42,62.11,21.11
2017-01-10,Ngororero,-1.8833,29.5333,7.16,20.96,65.95,16.31
2017-01-11,Ngororero,-1.8833,29.5333,6.78,21.28,63.82,19.63
2017-01-12,Ngororero,-1.8833,29.5333,0.26,21.67,52.69,25.4
2017-01-13,Ngororero,-1.8833,29.5333,0.17,22.11,49.8,21.07
2017-01-14,Ngororero,-1.8833,29.5333,0.37,22.47,53.6,18.83
2017-01-15,Ngororero,-1.8833,29.5333,23.28,21.58,61.85,21.62
2017-01-16,Ngororero,-1.8833,29.5333,8.48,21.13,66.21,22.8
2017-01-17,Ngororero,-1.8833,29.5333,0.32,21.59,63.42,25.13
2017-01-18,Ngororero,-1.8833,29.5333,0.37,23.05,51.18,23.62
2017-01-19,Ngororero,-1.8833,29.5333,0.28,22.66,54.45,17.76
2017-01-20,Ngororero,-1.8833,29.5333,0.42,22.94,54.43,17.8
2017-01-21,Ngororero,-1.8833,29.5333,0.66,22.65,57.63,20.7
2017-01-22,Ngororero,-1.8833,29.5333,1.84,21.15,67.22,16.61
2017-01-23,Ngororero,-1.8833,29.5333,1.56,21.44,64.4,18.06
2017-01-24,Ngororero,-1.8833,29.5333,0.61,23.02,53.19,23.16
2017-01-25,Ngororero,-1.8833,29.5333,0.55,23.04,55.88,19.5
2017-01-26,Ngororero,-1.8833,29.5333,0.97,22.11,62.74,16.11
2017-01-27,Ngororero,-1.8833,29.5333,2.75,20.75,67.53,14.02
2017-01-28,Ngororero,-1.8833,29.5333,4.95,19.99,72.35,14.73
2017-01-29,Ngororero,-1.8833,29.5333,9.9,19.48,76.07,11.38
2017-01-30,Ngororero,-1.8833,29.5333,2.5,20.33,69.94,16.95
2017-01-31,Ngororero,-1.8833,29.5333,5.64,20.36,73.56,18.27
2017-02-01,Ngororero,-1.8833,29.5333,2.44,20.41,70.96,19.02
2017-02-02,Ngororero,-1.8833,29.5333,4.11,20.52,69.41,14.67
2017-02-03,Ngororero,-1.8833,29.5333,4.62,18.96,79.82,9.9
2017-02-04,Ngororero,-1.8833,29.5333,1.33,20.41,69.57,19.53
2017-02-05,Ngororero,-1.8833,29.5333,1.0,21.36,63.34,22.78
2017-02-06,Ngororero,-1.8833,29.5333,0.87,22.1,58.98,19.4
2017-02-07,Ngororero,-1.8833,29.5333,0.39,22.47,61.25,20.06
2017-02-08,Ngororero,-1.8833,29.5333,2.83,21.93,66.14,20.5
2017-02-09,Ngororero,-1.8833,29.5333,2.42,22.49,62.31,22.25
2017-02-10,Ngororero,-1.8833,29.5333,1.99,23.08,60.12,18.35
2017-02-11,Ngororero,-1.8833,29.5333,0.8,22.63,60.45,14.62
2017-02-12,Ngororero,-1.8833,29.5333,1.26,23.31,55.01,22.45
2017-02-13,Ngororero,-1.8833,29.5333,0.44,24.22,49.49,24.83
2017-02-14,Ngororero,-1.8833,29.5333,0.43,23.38,57.86,15.84
2017-02-15,Ngororero,-1.8833,29.5333,1.74,22.95,58.89,14.38
2017-02-16,Ngororero,-1.8833,29.5333,3.09,22.28,60.13,15.33
2017-02-17,Ngororero,-1.8833,29.5333,6.52,20.48,72.56,8.79
2017-02-18,Ngororero,-1.8833,29.5333,3.49,19.37,77.32,11.43
2017-02-19,Ngororero,-1.8833,29.5333,2.18,21.24,64.47,15.23
2017-02-20,Ngororero,-1.8833,29.5333,3.9,19.76,76.68,14.91
2017-02-21,Ngororero,-1.8833,29.5333,12.3,19.24,76.84,13.96
2017-02-22,Ngororero,-1.8833,29.5333,3.48,20.38,68.18,18.85
2017-02-23,Ngororero,-1.8833,29.5333,4.8,20.87,67.65,22.44
2017-02-24,Ngororero,-1.8833,29.5333,11.74,20.45,68.94,8.25
2017-02-25,Ngororero,-1.8833,29.5333,1.27,20.14,69.6,19.3
2017-02-26,Ngororero,-1.8833,29.5333,2.16,20.67,67.81,13.69
2017-02-27,Ngororero,-1.8833,29.5333,4.05,20.98,66.25,13.07
2017-02-28,Ngororero,-1.8833,29.5333,4.75,20.26,69.95,19.66
2017-03-01,Ngororero,-1.8833,29.5333,4.24,20.54,70.15,13.28
2017-03-02,Ngororero,-1.8833,29.5333,1.46,20.94,68.65,18.34
2017-03-03,Ngororero,-1.8833,29.5333,3.86,21.27,64.5,15.14
2017-03-04,Ngororero,-1.8833,29.5333,2.73,19.91,76.05,19.36
2017-03-05,Ngororero,-1.8833,29.5333,0.66,20.86,69.0,21.29
2017-03-06,Ngororero,-1.8833,29.5333,0.33,22.68,58.64,18.84
2017-03-07,Ngororero,-1.8833,29.5333,5.14,21.61,66.79,20.46
2017-03-08,Ngororero,-1.8833,29.5333,2.75,21.06,71.2,15.07
2017-03-09,Ngororero,-1.8833,29.5333,3.81,20.41,70.65,18.72
2017-03-10,Ngororero,-1.8833,29.5333,1.89,21.14,64.93,20.83
2017-03-11,Ngororero,-1.8833,29.5333,0.96,21.71,62.65,23.31
2017-03-12,Ngororero,-1.8833,29.5333,1.27,21.66,66.65,18.39
2017-03-13,Ngororero,-1.8833,29.5333,0.83,21.73,66.26,25.39
2017-03-14,Ngororero,-1.8833,29.5333,4.3,21.75,65.65,21.76
2017-03-15,Ngororero,-1.8833,29.5333,10.36,21.11,71.73,14.23
2017-03-16,Ngororero,-1.8833,29.5333,11.37,19.43,75.13,10.11
2017-03-17,Ngororero,-1.8833,29.5333,2.33,20.43,70.08,14.81
2017-03-18,Ngororero,-1.8833,29.5333,0.51,21.71,61.59,20.17
2017-03-19,Ngororero,-1.8833,29.5333,5.02,21.04,72.88,19.86
2017-03-20,Ngororero,-1.8833,29.5333,4.67,20.04,75.95,20.59
2017-03-21,Ngororero,-1.8833,29.5333,2.76,19.8,70.97,16.37
2017-03-22,Ngororero,-1.8833,29.5333,19.4,18.95,71.52,17.16
2017-03-23,Ngororero,-1.8833,29.5333,12.02,19.34,75.93,13.32
2017-03-24,Ngororero,-1.8833,29.5333,5.82,19.27,78.05,13.49
2017-03-25,Ngororero,-1.8833,29.5333,4.13,19.28,77.7,14.36
2017-03-26,Ngororero,-1.8833,29.5333,1.34,20.95,66.97,24.1
2017-03-27,Ngororero,-1.8833,29.5333,0.47,21.0,69.07,20.62
2017-03-28,Ngororero,-1.8833,29.5333,0.76,20.54,75.36,22.49
2017-03-29,Ngororero,-1.8833,29.5333,1.76,20.26,76.07,16.94
2017-03-30,Ngororero,-1.8833,29.5333,2.68,19.29,76.47,10.86
2017-03-31,Ngororero,-1.8833,29.5333,2.31,19.4,74.25,18.33
2017-04-01,Ngororero,-1.8833,29.5333,2.2,21.22,64.53,22.79
2017-04-02,Ngororero,-1.8833,29.5333,3.0,21.07,67.86,23.16
2017-04-03,Ngororero,-1.8833,29.5333,2.69,20.88,68.51,20.09
2017-04-04,Ngororero,-1.8833,29.5333,2.22,20.34,74.23,20.08
2017-04-05,Ngororero,-1.8833,29.5333,1.99,20.11,72.39,19.17
2017-04-06,Ngororero,-1.8833,29.5333,1.64,19.1,74.06,15.94
2017-04-07,Ngororero,-1.8833,29.5333,5.98,19.44,75.44,12.18
2017-04-08,Ngororero,-1.8833,29.5333,1.63,18.99,78.23,17.75
2017-04-09,Ngororero,-1.8833,29.5333,1.09,19.59,72.9,19.99
2017-04-10,Ngororero,-1.8833,29.5333,1.22,20.46,74.68,16.78
2017-04-11,Ngororero,-1.8833,29.5333,0.84,20.64,69.59,19.45
2017-04-12,Ngororero,-1.8833,29.5333,1.22,19.7,77.1,13.54
2017-04-13,Ngororero,-1.8833,29.5333,0.23,20.86,72.11,20.07
2017-04-14,Ngororero,-1.8833,29.5333,0.01,21.68,62.68,19.95
2017-04-15,Ngororero,-1.8833,29.5333,0.17,21.65,61.56,21.07
2017-04-16,Ngororero,-1.8833,29.5333,9.74,20.84,71.62,14.49
2017-04-17,Ngororero,-1.8833,29.5333,10.79,20.07,77.43,14.22
2017-04-18,Ngororero,-1.8833,29.5333,9.6,19.64,78.16,17.41
2017-04-19,Ngororero,-1.8833,29.5333,6.5,19.88,80.75,17.7
2017-04-20,Ngororero,-1.8833,29.5333,1.2,20.03,80.34,15.17
2017-04-21,Ngororero,-1.8833,29.5333,1.72,19.62,80.31,17.33
2017-04-22,Ngororero,-1.8833,29.5333,1.79,20.24,77.49,16.39
2017-04-23,Ngororero,-1.8833,29.5333,0.56,20.18,73.59,13.45
2017-04-24,Ngororero,-1.8833,29.5333,1.27,19.95,76.26,13.88
2017-04-25,Ngororero,-1.8833,29.5333,1.98,19.54,79.05,16.95
2017-04-26,Ngororero,-1.8833,29.5333,0.86,20.21,74.56,17.77
2017-04-27,Ngororero,-1.8833,29.5333,1.23,20.62,73.35,20.92
2017-04-28,Ngororero,-1.8833,29.5333,1.83,20.54,74.74,17.26
2017-04-29,Ngororero,-1.8833,29.5333,1.97,20.26,75.06,16.46
2017-04-30,Ngororero,-1.8833,29.5333,6.4,18.85,80.78,14.83
2017-05-01,Ngororero,-1.8833,29.5333,6.1,18.51,82.63,14.53
2017-05-02,Ngororero,-1.8833,29.5333,2.91,18.86,78.77,14.62
2017-05-03,Ngororero,-1.8833,29.5333,2.23,19.11,77.26,13.77
2017-05-04,Ngororero,-1.8833,29.5333,3.23,19.43,77.43,17.27
2017-05-05,Ngororero,-1.8833,29.5333,2.88,19.92,78.61,14.63
2017-05-06,Ngororero,-1.8833,29.5333,3.81,19.95,78.8,12.35
2017-05-07,Ngororero,-1.8833,29.5333,4.78,19.58,79.16,13.12
2017-05-08,Ngororero,-1.8833,29.5333,2.37,19.54,77.74,15.17
2017-05-09,Ngororero,-1.8833,29.5333,5.37,19.45,77.86,12.91
2017-05-10,Ngororero,-1.8833,29.5333,0.83,19.82,74.73,20.37
2017-05-11,Ngororero,-1.8833,29.5333,4.72,19.02,78.33,11.82
2017-05-12,Ngororero,-1.8833,29.5333,1.02,19.62,78.62,14.08
2017-05-13,Ngororero,-1.8833,29.5333,5.56,19.86,78.29,17.78
2017-05-14,Ngororero,-1.8833,29.5333,2.71,20.24,74.64,19.35
2017-05-15,Ngororero,-1.8833,29.5333,0.37,20.69,70.79,17.16
2017-05-16,Ngororero,-1.8833,29.5333,0.65,20.93,68.79,19.3
2017-05-17,Ngororero,-1.8833,29.5333,2.07,20.63,71.66,17.79
2017-05-18,Ngororero,-1.8833,29.5333,3.48,19.77,76.98,14.54
2017-05-19,Ngororero,-1.8833,29.5333,1.47,20.12,75.29,15.02
2017-05-20,Ngororero,-1.8833,29.5333,0.33,20.25,71.99,18.44
2017-05-21,Ngororero,-1.8833,29.5333,0.05,20.06,70.27,18.71
2017-05-22,Ngororero,-1.8833,29.5333,0.03,20.44,65.05,15.55
2017-05-23,Ngororero,-1.8833,29.5333,0.04,20.32,68.82,16.7
2017-05-24,Ngororero,-1.8833,29.5333,0.07,20.68,69.82,17.74
2017-05-25,Ngororero,-1.8833,29.5333,0.02,20.71,66.08,18.96
2017-05-26,Ngororero,-1.8833,29.5333,0.11,21.51,57.37,20.44
2017-05-27,Ngororero,-1.8833,29.5333,0.08,21.53,58.42,20.03
2017-05-28,Ngororero,-1.8833,29.5333,1.85,21.06,62.04,17.66
2017-05-29,Ngororero,-1.8833,29.5333,0.8,21.07,60.71,16.1
2017-05-30,Ngororero,-1.8833,29.5333,0.6,20.23,67.53,17.09
2017-05-31,Ngororero,-1.8833,29.5333,1.54,20.0,73.0,16.21
2017-06-01,Ngororero,-1.8833,29.5333,0.74,20.39,69.49,17.94
2017-06-02,Ngororero,-1.8833,29.5333,0.35,21.07,63.79,17.89
2017-06-03,Ngororero,-1.8833,29.5333,0.98,20.79,68.05,13.42
2017-06-04,Ngororero,-1.8833,29.5333,0.8,21.17,69.03,19.26
2017-06-05,Ngororero,-1.8833,29.5333,0.02,21.69,60.34,17.72
2017-06-06,Ngororero,-1.8833,29.5333,0.0,21.76,53.76,21.93
2017-06-07,Ngororero,-1.8833,29.5333,0.0,22.08,53.0,21.76
2017-06-08,Ngororero,-1.8833,29.5333,0.01,21.89,60.31,18.26
2017-06-09,Ngororero,-1.8833,29.5333,0.01,21.96,56.14,18.95
2017-06-10,Ngororero,-1.8833,29.5333,0.0,20.73,56.18,22.25
2017-06-11,Ngororero,-1.8833,29.5333,0.04,21.06,55.83,23.99
2017-06-12,Ngororero,-1.8833,29.5333,0.05,21.16,61.0,21.79
2017-06-13,Ngororero,-1.8833,29.5333,0.05,21.18,61.47,21.33
2017-06-14,Ngororero,-1.8833,29.5333,0.17,20.93,66.3,16.48
2017-06-15,Ngororero,-1.8833,29.5333,0.04,20.24,67.85,16.43
2017-06-16,Ngororero,-1.8833,29.5333,0.11,20.17,69.54,17.31
2017-06-17,Ngororero,-1.8833,29.5333,0.08,20.06,68.75,14.1
2017-06-18,Ngororero,-1.8833,29.5333,0.06,19.25,71.42,15.89
2017-06-19,Ngororero,-1.8833,29.5333,0.04,20.14,62.11,16.71
2017-06-20,Ngororero,-1.8833,29.5333,0.0,21.13,56.52,20.9
2017-06-21,Ngororero,-1.8833,29.5333,0.04,21.44,57.49,18.12
2017-06-22,Ngororero,-1.8833,29.5333,0.04,21.37,57.42,17.8
2017-06-23,Ngororero,-1.8833,29.5333,0.03,20.68,60.05,15.84
2017-06-24,Ngororero,-1.8833,29.5333,0.01,20.01,60.31,18.87
2017-06-25,Ngororero,-1.8833,29.5333,0.05,20.74,58.49,21.59
2017-06-26,Ngororero,-1.8833,29.5333,0.04,20.77,60.26,20.44
2017-06-27,Ngororero,-1.8833,29.5333,0.01,21.13,56.35,22.39
2017-06-28,Ngororero,-1.8833,29.5333,0.01,21.2,53.46,18.93
2017-06-29,Ngororero,-1.8833,29.5333,0.04,21.27,56.84,17.36
2017-06-30,Ngororero,-1.8833,29.5333,0.06,20.92,57.1,14.95
2017-07-01,Ngororero,-1.8833,29.5333,0.01,20.83,55.6,18.62
2017-07-02,Ngororero,-1.8833,29.5333,0.07,21.09,57.2,18.91
2017-07-03,Ngororero,-1.8833,29.5333,0.89,20.4,66.47,13.2
2017-07-04,Ngororero,-1.8833,29.5333,0.4,19.9,66.42,12.31
2017-07-05,Ngororero,-1.8833,29.5333,0.63,19.93,62.01,11.07
2017-07-06,Ngororero,-1.8833,29.5333,0.32,19.4,66.73,12.24
2017-07-07,Ngororero,-1.8833,29.5333,0.2,19.92,60.48,13.69
2017-07-08,Ngororero,-1.8833,29.5333,0.09,19.86,58.24,18.42
2017-07-09,Ngororero,-1.8833,29.5333,0.02,20.8,54.05,21.75
2017-07-10,Ngororero,-1.8833,29.5333,0.01,21.11,50.21,19.92
2017-07-11,Ngororero,-1.8833,29.5333,0.03,20.68,61.09,18.54
2017-07-12,Ngororero,-1.8833,29.5333,0.0,20.79,61.05,12.52
2017-07-13,Ngororero,-1.8833,29.5333,0.0,21.33,55.75,17.05
2017-07-14,Ngororero,-1.8833,29.5333,0.01,21.95,53.37,16.95
2017-07-15,Ngororero,-1.8833,29.5333,0.0,21.81,50.83,17.57
2017-07-16,Ngororero,-1.8833,29.5333,0.0,21.49,53.86,16.7
2017-07-17,Ngororero,-1.8833,29.5333,0.0,21.76,49.99,18.11
2017-07-18,Ngororero,-1.8833,29.5333,0.01,20.93,52.22,14.19
2017-07-19,Ngororero,-1.8833,29.5333,0.0,22.16,51.34,17.59
2017-07-20,Ngororero,-1.8833,29.5333,0.07,22.08,55.62,17.39
2017-07-21,Ngororero,-1.8833,29.5333,0.06,22.9,49.42,20.05
2017-07-22,Ngororero,-1.8833,29.5333,0.44,22.43,52.37,14.38
2017-07-23,Ngororero,-1.8833,29.5333,0.49,21.25,57.71,12.09
2017-07-24,Ngororero,-1.8833,29.5333,0.25,21.17,57.49,12.47
2017-07-25,Ngororero,-1.8833,29.5333,0.23,21.25,56.74,11.79
2017-07-26,Ngororero,-1.8833,29.5333,0.39,20.56,60.15,13.8
2017-07-27,Ngororero,-1.8833,29.5333,0.26,21.3,57.03,18.18
2017-07-28,Ngororero,-1.8833,29.5333,0.01,21.79,53.46,19.0
2017-07-29,Ngororero,-1.8833,29.5333,0.02,21.89,51.35,17.85
2017-07-30,Ngororero,-1.8833,29.5333,0.16,21.34,50.98,15.44
